TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
202103,-23.549,1.0,121.34,77.604,0.994624,174.715,1.0,0.189,1.0,101.344,0.997984,0.016,1.0,5.662,0.610215,0.22766644215143697,0.5698924731182796,-26.365897849462367,0.9946236559139786,140.18769489247313,1.0,128.33762096774194,1.0,33.99596774193548,1.0,66.65432673509288,0.9973118279569891,214.22404976244061,0.9966397849462366,422.525,0.867608,-15.48,-15.709,-13.484,-12.502,-11.289,-9.871,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.29527,0.0,0.899884,0.445565,-9999,-9999,-26.8107,0.471774,-9999,-9999,-0.0393891,0.270161,-9999,-0.0684809,-0.0440709,-0.0183923,0.274194,0.274194,0.267473,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0439878,0.0348153,0.0354481,0.0365337,0.0,0.0,0.0,0.0,-9999,-9999
202104,-15.341,0.997917,264.033,174.472,1.0,207.363,1.0,0.322,0.997917,101.986,0.989583,0.0,1.0,4.005,0.834722,0.1754026213001607,0.788888888888889,0.7605972222222221,1.0,377.2343291062802,0.9986111111111111,316.53882659017717,0.9965277777777778,77.13923611111112,1.0,139.38654861111112,1.0,247.01208333333332,1.0,422.626,0.997917,-14.498,-14.827,-13.778,-13.184,-12.368,-11.209,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.18494,0.0,1.51636,0.05625,-9999,-9999,-6.24839,0.0576389,-9999,-9999,0.0806654,0.00902778,-9999,0.0772847,0.0796462,0.0977969,0.0368056,0.0368056,0.00833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1164,0.101548,0.104657,0.107509,0.0,0.0,0.0,0.0,-9999,-9999
202105,-3.647,0.661962,409.076,218.774,0.987231,278.776,1.0,0.467,0.661962,102.095,0.968414,0.0,1.0,4.384,0.459677,-9999,-9999,32.87597446236559,1.0,533.8282449668268,0.9986559139784946,432.7483504918783,0.9986559139784946,178.04408602150545,1.0,177.9527217741936,1.0,294.9511424731183,1.0,421.193,0.99664,-7.842,-8.448,-9.177,-9.452,-9.841,-9.811,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.39076,0.534946,1.40746,0.733871,-9999,-9999,6.41416,0.738575,-9999,-9999,0.128519,0.685484,-9999,0.12454,0.126619,0.129334,0.685484,0.685484,0.684812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.154795,0.140206,0.145119,0.148335,0.0475763,0.0453083,0.0475763,0.0475929,-9999,-9999
202106,0.903,0.543056,487.626,242.671,0.992361,299.426,0.991667,0.649,0.495833,101.16,0.98125,0.099,1.0,5.0,0.1,-9999,-9999,122.00496717171717,0.9895833333333334,510.5577734375,0.5333333333333333,204.34135037878784,0.9895833333333334,150.4531903594771,0.9902777777777777,93.82300189393939,0.9895833333333334,330.4616856060607,0.9895833333333334,416.773,0.988889,1.037,-0.274,-3.503,-4.455,-5.814,-6.783,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.7506,0.995139,27.7812,0.180556,42.5184,0.442949,52.5905,0.300694,80.4883,0.760193,-0.175299,0.179167,0.0088227,-0.175299,-0.174953,-0.172084,0.179167,0.179167,0.179167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.289262,0.320436,0.334209,0.337867,0.421594,0.401647,0.421594,0.42174,-9999,-9999
202107,4.436,1.0,452.7,165.767,1.0,320.726,1.0,0.737,1.0,100.877,0.991935,1.445,1.0,5.167,0.701613,0.3544159864410597,0.6586021505376345,112.03934139784946,1.0,367.1412298387096,1.0,36.45305779569892,1.0,115.18259408602151,1.0,28.633951612903225,1.0,350.33743279569893,1.0,407.939,0.999328,4.979,3.79,-1.067,-1.86,-3.145,-4.246,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.0337,1.0,22.3696,0.999328,34.236,0.220509,39.0567,0.999328,59.7752,0.442074,-0.856165,0.997312,0.0103741,-0.857225,-0.855964,-0.854743,0.997312,0.997312,0.997984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00864,0.925318,0.929643,0.948296,1.80348,1.79486,1.79817,1.80348,-9999,-9999
202108,2.733,0.928763,323.894,103.367,0.930108,316.164,0.928763,0.876,0.928091,100.797,0.901882,0.394,1.0,5.068,0.692876,0.33904299299570684,0.6518817204301077,67.6231993414387,0.8904569892473118,233.59162325861195,0.8904569892473118,17.720997625379937,0.8904569892473118,88.93364583333334,0.8911290322580645,18.484694877152993,0.8904569892473118,338.63249525075986,0.8904569892473118,402.653,0.928091,3.576,2.896,-0.423,-1.053,-2.126,-3.079,-9999,-9999,-9999,0.928763,0.928763,0.928763,0.926075,0.926747,0.927419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.86013,0.927419,12.7035,0.491935,19.4424,0.177579,21.0231,0.920699,32.1753,0.329335,-0.89665,0.491263,0.0139931,-0.901146,-0.895274,-0.892178,0.491263,0.491263,0.491263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.647827,0.595286,0.669582,0.686796,1.40172,1.39367,1.39591,1.4018,-9999,-9999
202109,0.594,0.985417,177.186,56.203,0.986111,300.778,0.985417,0.574,0.675694,100.559,0.934028,0.204,1.0,4.841,0.672917,0.24431056845663723,0.5756944444444445,13.307571488645923,0.9618055555555555,129.94337591112978,0.9618055555555555,51.5064905733109,0.9618055555555555,50.07659798149705,0.9618055555555555,22.82375122652089,0.9618055555555555,321.84709840201856,0.9618055555555555,407.184,0.985417,1.312,0.951,-0.28,-0.773,-1.685,-2.503,-9999,-9999,-9999,0.985417,0.985417,0.985417,0.984722,0.984722,0.984722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.6496,0.985417,6.59044,0.0,-9999,-9999,0.565887,0.984722,-9999,0.277015,-0.407047,0.0,-9999,-0.412839,-0.405417,-0.40429,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.699502,0.363656,0.775179,0.804875,0.459209,0.440211,0.457882,0.459209,-9999,-9999
202110,-3.87,1.0,58.8678,19.991,1.0,282.011,1.0,0.475,0.0,100.394,0.979839,0.0,1.0,5.444,0.676075,0.2183459496673767,0.6209677419354839,-11.718123312743081,0.9973118279569891,50.00653225806452,1.0,43.43486559139784,1.0,18.23225806451613,1.0,16.472721373827497,0.9973118279569891,297.0183467741936,1.0,414.95,1.0,-0.488,-0.584,-0.287,-0.684,-1.483,-2.196,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0701095,1.0,0.0353137,0.104167,0.0170987,-9999,-13.223,1.0,-6.40253,-9999,-0.0451371,0.105511,-9999,-0.0452166,-0.041198,-0.0363114,0.105511,0.105511,0.105511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.627212,0.202681,0.679408,0.698825,0.090269,0.0773911,0.0898191,0.090269,-9999,-9999
202111,-14.623,1.0,3.62711,1.256,1.0,240.274,1.0,0.265,0.444444,101.913,0.988889,0.017,1.0,5.24,0.553472,0.2676633173906458,0.5118055555555556,-14.785324802137934,0.9979166666666667,4.540381944444444,1.0,2.885333333333334,1.0,1.6229166666666666,1.0,0.4952296805941001,0.9979166666666667,254.1023611111111,1.0,419.722,1.0,-1.256,-1.117,-0.316,-0.661,-1.386,-2.024,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.25889,1.0,-0.32461,0.977083,-0.157175,0.12766,-28.7349,0.979167,-13.9133,2.80283,0.124249,0.94375,-9999,0.124125,0.124815,0.127154,0.944444,0.94375,0.944444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.223637,0.092025,0.230405,0.232362,0.000831573,0.000185054,0.000826007,0.000831573,-9999,-9999
202112,-22.439,1.0,0.0,0.173,1.0,196.813,1.0,0.231,1.0,101.148,1.0,0.0,1.0,5.926,0.179435,-9999,-9999,-28.973322057718075,0.9939516129032258,0.3540591397849462,1.0,0.021888440860215054,1.0,0.5836693548387097,1.0,-0.6126896632022748,0.9939516129032258,224.6221574010524,0.9993279569892474,423.28,1.0,-5.458,-5.325,-2.162,-1.789,-1.856,-2.116,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.95314,1.0,-0.7445,0.80914,-2.28255,0.0413726,-6.9211,0.827285,-21.2193,0.409379,0.0609763,0.879032,0.00587072,0.054829,0.0613056,0.0613056,0.879032,0.879032,0.879032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0398895,0.0376999,0.0378751,0.0383264,0.0,0.0,0.0,0.0,-9999,-9999
